Product ID,Product Name,Brand,Category,Skin Type,Main Ingredients,Rating,Price ($)
P6867,Avoskin Simply Toner,Avoskin,Toner,Normal,Niacinamide,2.5,7.08
P6868,Cetaphil Need Cleanser,Cetaphil,Cleanser,Normal,Peptides,1.7,84.9
P6869,Avoskin Onto Essence,Avoskin,Essence,Normal,Ceramide,3.3,11.69
P6870,Wardah Player Cleanser,Wardah,Cleanser,Normal,AHA BHA,1.2,29.72
P6871,Avoskin They Cleanser,Avoskin,Cleanser,Normal,Hyaluronic Acid,3.5,40.86
P6872,Avoskin Discover Sunscreen,Avoskin,Sunscreen,Combination,Vitamin C,3.6,41.27
P6873,Skintific Lay Mask,Skintific,Mask,Dry,Vitamin C,4.6,7.52
P6874,Emina Bag Toner,Emina,Toner,Normal,Centella Asiatica,4.7,19.88
P6875,Emina General Cleanser,Emina,Cleanser,Normal,Vitamin C,1.2,20.82
P6876,Avoskin Field Essence,Avoskin,Essence,Normal,Niacinamide,4.0,71.87
P6877,Somethinc Dream Toner,Somethinc,Toner,Combination,Salicylic Acid,3.4,54.0
P6878,Somethinc Bad Sunscreen,Somethinc,Sunscreen,Oily,Salicylic Acid,4.7,18.05
P6879,COSRX Strategy Mask,COSRX,Mask,Sensitive,Vitamin C,2.8,39.71
P6880,Emina Degree Toner,Emina,Toner,Sensitive,Niacinamide,4.1,57.24
P6881,Wardah Large Moisturizer,Wardah,Moisturizer,Normal,Retinol,4.1,56.39
P6882,Cetaphil Be Serum,Cetaphil,Serum,Dry,Vitamin C,4.9,99.59
P6883,Emina Would Moisturizer,Emina,Moisturizer,Combination,Peptides,4.4,50.82
P6884,Avoskin Authority Toner,Avoskin,Toner,Combination,Ceramide,3.0,90.45
P6885,Skintific Rock Moisturizer,Skintific,Moisturizer,Oily,Green Tea,1.6,74.64
P6886,Emina Popular Moisturizer,Emina,Moisturizer,Dry,Hyaluronic Acid,1.6,21.21
P6887,Skintific Many Essence,Skintific,Essence,Combination,Ceramide,1.4,81.52
P6888,Somethinc Build Serum,Somethinc,Serum,Normal,Salicylic Acid,4.0,95.46
P6889,COSRX Animal Sunscreen,COSRX,Sunscreen,Combination,Retinol,3.2,31.17
P6890,Wardah Success Toner,Wardah,Toner,Sensitive,Retinol,4.7,30.65
P6891,Somethinc Visit Cleanser,Somethinc,Cleanser,Normal,Centella Asiatica,1.4,55.07
P6892,Avoskin Couple Moisturizer,Avoskin,Moisturizer,Oily,Vitamin C,1.8,60.59
P6893,Innisfree If Cleanser,Innisfree,Cleanser,Combination,Centella Asiatica,3.0,37.49
P6894,Wardah Walk Sunscreen,Wardah,Sunscreen,Dry,Vitamin C,2.8,23.91
P6895,Emina Series Toner,Emina,Toner,Normal,Vitamin C,2.0,84.56
P6896,Wardah Foreign Sunscreen,Wardah,Sunscreen,Combination,Ceramide,2.7,67.41
P6897,Skintific Kind Toner,Skintific,Toner,Dry,Centella Asiatica,3.0,29.4
P6898,Laneige Light Essence,Laneige,Essence,Oily,Salicylic Acid,2.2,13.45
P6899,Skintific Part Sunscreen,Skintific,Sunscreen,Oily,Ceramide,3.5,26.73
P6900,COSRX Husband Toner,COSRX,Toner,Sensitive,Vitamin C,3.5,56.38
P6901,Emina Six Essence,Emina,Essence,Sensitive,Niacinamide,3.8,86.17
P6902,Emina Look Sunscreen,Emina,Sunscreen,Normal,Niacinamide,4.5,78.22
P6903,The Ordinary Box Moisturizer,The Ordinary,Moisturizer,Normal,Centella Asiatica,1.2,21.18
P6904,Cetaphil Form Serum,Cetaphil,Serum,Normal,AHA BHA,1.4,75.79
P6905,Wardah Behind Essence,Wardah,Essence,Sensitive,Centella Asiatica,3.0,52.055
P6906,Wardah Thank Sunscreen,Wardah,Sunscreen,Normal,Hyaluronic Acid,3.1,27.66
P6907,Avoskin Effect Sunscreen,Avoskin,Sunscreen,Normal,Vitamin C,3.5,85.32
P6908,Somethinc World Essence,Somethinc,Essence,Normal,Green Tea,2.3,71.78
P6909,Cetaphil Order Essence,Cetaphil,Essence,Normal,Centella Asiatica,1.1,52.16
P6910,Laneige Respond Mask,Laneige,Mask,Combination,Ceramide,4.2,49.52
P6911,Avoskin Very Serum,Avoskin,Serum,Normal,Ceramide,4.3,37.62
P6912,Somethinc Play Serum,Somethinc,Serum,Combination,Vitamin C,1.2,67.0
P6913,Skintific Red Essence,Skintific,Essence,Normal,Ceramide,3.5,7.69
P6914,Somethinc Every Toner,Somethinc,Toner,Normal,Ceramide,4.8,77.28
P6915,Innisfree Future Sunscreen,Innisfree,Sunscreen,Combination,Vitamin C,3.2,51.46
P6916,Skintific However Moisturizer,Skintific,Moisturizer,Oily,Niacinamide,2.5,45.65
P6917,Wardah Tough Sunscreen,Wardah,Sunscreen,Dry,AHA BHA,4.8,61.14
P6918,Wardah Feeling Serum,Wardah,Serum,Sensitive,Salicylic Acid,4.7,29.27
P6919,Somethinc Day Serum,Somethinc,Serum,Sensitive,Centella Asiatica,3.7,46.33
P6920,COSRX Enter Sunscreen,COSRX,Sunscreen,Normal,Retinol,3.8,97.26
P6921,Laneige Theory Essence,Laneige,Essence,Normal,Centella Asiatica,2.4,38.06
P6922,Skintific Them Mask,Skintific,Mask,Dry,AHA BHA,2.6,18.41
P6923,Innisfree Want Serum,Innisfree,Serum,Oily,Vitamin C,4.1,30.31
P6924,The Ordinary Service Moisturizer,The Ordinary,Moisturizer,Sensitive,Vitamin C,1.2,76.21
P6925,Avoskin Various Toner,Avoskin,Toner,Normal,Hyaluronic Acid,3.8,50.16
P6926,Laneige South Moisturizer,Laneige,Moisturizer,Dry,Niacinamide,2.1,22.72
P6927,Cetaphil Including Sunscreen,Cetaphil,Sunscreen,Normal,Niacinamide,2.9,14.15
P6928,Wardah Reality Sunscreen,Wardah,Sunscreen,Sensitive,Salicylic Acid,2.0,22.96
P6929,Somethinc Give Essence,Somethinc,Essence,Oily,Peptides,4.8,72.53
P6930,Cetaphil Certain Cleanser,Cetaphil,Cleanser,Combination,Salicylic Acid,1.3,15.3
P6931,Emina Time Cleanser,Emina,Cleanser,Combination,Ceramide,3.1,60.6
P6932,Avoskin Visit Serum,Avoskin,Serum,Normal,Vitamin C,1.7,10.12
P6933,Cetaphil Who Essence,Cetaphil,Essence,Normal,Hyaluronic Acid,4.8,37.8
P6934,Emina Author Essence,Emina,Essence,Normal,Salicylic Acid,1.4,73.77
P6935,COSRX Might Mask,COSRX,Mask,Oily,Vitamin C,1.3,52.46
P6936,Skintific Dog Toner,Skintific,Toner,Normal,Niacinamide,3.8,8.76
P6937,Emina Near Serum,Emina,Serum,Oily,Niacinamide,5.0,21.31
P6938,Laneige Side Toner,Laneige,Toner,Normal,Vitamin C,3.6,9.73
P6939,Somethinc Herself Serum,Somethinc,Serum,Sensitive,Vitamin C,2.4,75.35
P6940,Laneige Character Moisturizer,Laneige,Moisturizer,Sensitive,AHA BHA,1.1,23.96
P6941,The Ordinary Political Moisturizer,The Ordinary,Moisturizer,Sensitive,Peptides,3.0,26.51
P6942,Innisfree Word Serum,Innisfree,Serum,Normal,Vitamin C,2.4,7.57
P6943,Innisfree Behavior Sunscreen,Innisfree,Sunscreen,Oily,Niacinamide,2.7,37.51
P6944,Innisfree Side Moisturizer,Innisfree,Moisturizer,Normal,Ceramide,4.7,90.45
P6945,Innisfree Return Cleanser,Innisfree,Cleanser,Dry,Green Tea,3.4,35.89
P6946,Emina Image Serum,Emina,Serum,Sensitive,Centella Asiatica,2.3,88.61
P6947,Innisfree Half Serum,Innisfree,Serum,Dry,Ceramide,1.2,58.87
P6948,Laneige Anyone Mask,Laneige,Mask,Combination,Salicylic Acid,4.4,67.21
P6949,Somethinc Once Cleanser,Somethinc,Cleanser,Sensitive,Green Tea,2.8,54.45
P6950,Innisfree Suggest Mask,Innisfree,Mask,Combination,Salicylic Acid,3.8,23.69
P6951,The Ordinary Site Sunscreen,The Ordinary,Sunscreen,Combination,Vitamin C,3.0,67.19
P6952,Emina Control Sunscreen,Emina,Sunscreen,Normal,Niacinamide,1.8,59.82
P6953,Somethinc Why Essence,Somethinc,Essence,Dry,Vitamin C,2.1,52.055
P6954,Laneige Learn Essence,Laneige,Essence,Normal,Green Tea,2.7,86.64
P6955,COSRX Statement Sunscreen,COSRX,Sunscreen,Oily,Salicylic Acid,3.0,27.48
P6956,COSRX Theory Mask,COSRX,Mask,Normal,Ceramide,3.3,95.66
P6957,Innisfree Happy Toner,Innisfree,Toner,Sensitive,Vitamin C,3.0,52.71
P6958,Wardah Huge Moisturizer,Wardah,Moisturizer,Combination,Vitamin C,4.6,98.92
P6959,COSRX Need Essence,COSRX,Essence,Dry,Hyaluronic Acid,3.0,40.96
P6960,The Ordinary Ball Cleanser,The Ordinary,Cleanser,Dry,Retinol,3.3,79.19
P6961,Somethinc Nearly Serum,Somethinc,Serum,Dry,Vitamin C,3.1,18.6
P6962,COSRX Not Essence,COSRX,Essence,Normal,Ceramide,3.3,79.25
P6963,COSRX Hard Sunscreen,COSRX,Sunscreen,Combination,Niacinamide,4.4,44.28
P6964,The Ordinary Break Cleanser,The Ordinary,Cleanser,Oily,Retinol,1.8,48.74
P6965,Innisfree Indeed Moisturizer,Innisfree,Moisturizer,Oily,Retinol,1.5,87.02
P6966,The Ordinary Major Mask,The Ordinary,Mask,Oily,Salicylic Acid,3.6,5.74
P6967,Skintific Various Serum,Skintific,Serum,Sensitive,Retinol,1.2,64.88
P6968,Laneige Evidence Toner,Laneige,Toner,Oily,Retinol,3.4,72.9
P6969,Somethinc Picture Sunscreen,Somethinc,Sunscreen,Sensitive,Centella Asiatica,3.1,41.37
P6970,Laneige News Toner,Laneige,Toner,Normal,Ceramide,3.3,47.05
P6971,Emina Window Toner,Emina,Toner,Normal,AHA BHA,2.8,99.19
P6972,Avoskin Onto Essence,Avoskin,Essence,Sensitive,Retinol,2.1,32.39
P6973,Innisfree To Essence,Innisfree,Essence,Normal,Vitamin C,4.4,92.18
P6974,Emina Floor Toner,Emina,Toner,Combination,Centella Asiatica,1.6,34.1
P6975,Innisfree That Serum,Innisfree,Serum,Dry,Niacinamide,1.7,48.91
P6976,Laneige Remain Sunscreen,Laneige,Sunscreen,Normal,Centella Asiatica,1.7,38.45
P6977,Laneige Become Sunscreen,Laneige,Sunscreen,Normal,Green Tea,2.3,90.03
P6978,Laneige Run Moisturizer,Laneige,Moisturizer,Normal,AHA BHA,3.9,90.13
P6979,Somethinc Report Sunscreen,Somethinc,Sunscreen,Oily,Retinol,3.8,9.37
P6980,Cetaphil Week Serum,Cetaphil,Serum,Combination,Vitamin C,3.0,35.83
P6981,Cetaphil Hope Cleanser,Cetaphil,Cleanser,Normal,Ceramide,1.4,60.98
P6982,Emina Anyone Essence,Emina,Essence,Dry,Niacinamide,3.1,36.75
P6983,Emina Despite Toner,Emina,Toner,Oily,Vitamin C,4.3,82.16
P6984,Avoskin Billion Moisturizer,Avoskin,Moisturizer,Oily,Vitamin C,2.2,82.66
P6985,COSRX Record Moisturizer,COSRX,Moisturizer,Combination,Retinol,3.9,40.85
P6986,Innisfree Forget Cleanser,Innisfree,Cleanser,Dry,Green Tea,2.9,52.055
P6987,COSRX Their Mask,COSRX,Mask,Oily,AHA BHA,1.1,8.44
P6988,Laneige In Essence,Laneige,Essence,Sensitive,Green Tea,4.8,78.58
P6989,Skintific Thing Moisturizer,Skintific,Moisturizer,Normal,Salicylic Acid,4.9,96.01
P6990,Somethinc Section Moisturizer,Somethinc,Moisturizer,Sensitive,Green Tea,4.2,96.68
P6991,Cetaphil Produce Essence,Cetaphil,Essence,Dry,Hyaluronic Acid,2.2,33.75
P6992,Innisfree Sing Cleanser,Innisfree,Cleanser,Normal,Centella Asiatica,2.1,79.31
P6993,Avoskin Operation Cleanser,Avoskin,Cleanser,Oily,Hyaluronic Acid,2.7,99.77
P6994,COSRX Mrs Sunscreen,COSRX,Sunscreen,Combination,Hyaluronic Acid,3.3,99.98
P6995,Laneige Explain Mask,Laneige,Mask,Dry,Hyaluronic Acid,2.0,92.76
P6996,Wardah Idea Serum,Wardah,Serum,Dry,Vitamin C,3.0,51.08
P6997,Laneige Animal Serum,Laneige,Serum,Combination,AHA BHA,1.6,21.89
P6998,The Ordinary Until Sunscreen,The Ordinary,Sunscreen,Normal,Peptides,4.1,15.56
P6999,Laneige Owner Serum,Laneige,Serum,Oily,Niacinamide,1.1,42.91
P7000,Innisfree Despite Mask,Innisfree,Mask,Oily,Salicylic Acid,1.5,19.63
P7001,Emina Term Sunscreen,Emina,Sunscreen,Sensitive,Peptides,4.8,64.94
P7002,Cetaphil Between Cleanser,Cetaphil,Cleanser,Dry,Retinol,3.1,30.23
P7003,Somethinc Manager Essence,Somethinc,Essence,Sensitive,Green Tea,1.4,57.97
P7004,Skintific Discover Essence,Skintific,Essence,Oily,Centella Asiatica,2.1,7.04
P7005,COSRX Garden Toner,COSRX,Toner,Normal,Hyaluronic Acid,1.7,52.055
P7006,Avoskin Great Mask,Avoskin,Mask,Combination,Niacinamide,4.2,81.57
P7007,The Ordinary Strong Essence,The Ordinary,Essence,Normal,Salicylic Acid,2.9,27.22
P7008,The Ordinary Cultural Essence,The Ordinary,Essence,Dry,Peptides,3.2,30.33
P7009,Cetaphil Network Serum,Cetaphil,Serum,Sensitive,Niacinamide,4.4,18.18
P7010,Skintific Painting Essence,Skintific,Essence,Combination,Retinol,2.8,58.88
P7011,Avoskin Carry Serum,Avoskin,Serum,Normal,Vitamin C,2.7,29.51
P7012,Somethinc Red Cleanser,Somethinc,Cleanser,Sensitive,Niacinamide,4.8,68.72
P7013,COSRX Size Mask,COSRX,Mask,Combination,Vitamin C,1.2,15.8
P7014,COSRX Already Toner,COSRX,Toner,Sensitive,Vitamin C,4.8,60.19
P7015,Wardah Ever Essence,Wardah,Essence,Dry,Centella Asiatica,4.4,77.49
P7016,Innisfree Somebody Serum,Innisfree,Serum,Normal,Vitamin C,1.8,56.82
P7017,Emina Rock Mask,Emina,Mask,Dry,Salicylic Acid,4.3,6.35
P7018,Cetaphil Time Cleanser,Cetaphil,Cleanser,Normal,AHA BHA,1.2,15.36
P7019,Emina Glass Toner,Emina,Toner,Dry,Hyaluronic Acid,1.3,59.31
P7020,Skintific Move Essence,Skintific,Essence,Normal,Green Tea,4.1,62.0
P7021,Innisfree Usually Moisturizer,Innisfree,Moisturizer,Sensitive,Ceramide,3.8,58.42
P7022,Cetaphil Detail Toner,Cetaphil,Toner,Normal,Centella Asiatica,1.0,92.67
P7023,Laneige Right Mask,Laneige,Mask,Oily,Ceramide,1.5,26.69
P7024,Innisfree Size Essence,Innisfree,Essence,Combination,Green Tea,4.0,75.23
P7025,Skintific Nation Toner,Skintific,Toner,Dry,Vitamin C,4.2,18.65
P7026,The Ordinary Cost Essence,The Ordinary,Essence,Oily,Niacinamide,2.7,10.31
P7027,Avoskin Kitchen Serum,Avoskin,Serum,Normal,Salicylic Acid,3.9,65.18
P7028,Avoskin Report Moisturizer,Avoskin,Moisturizer,Sensitive,Centella Asiatica,4.0,28.76
P7029,Somethinc Win Serum,Somethinc,Serum,Combination,Retinol,1.1,52.42
P7030,Laneige Management Sunscreen,Laneige,Sunscreen,Oily,Vitamin C,4.1,51.51
P7031,Emina Support Toner,Emina,Toner,Combination,Hyaluronic Acid,2.5,46.74
P7032,Cetaphil Task Serum,Cetaphil,Serum,Combination,Salicylic Acid,1.3,86.0
P7033,COSRX Special Toner,COSRX,Toner,Dry,Salicylic Acid,1.7,87.16
P7034,Innisfree Ground Serum,Innisfree,Serum,Combination,Peptides,3.8,61.85
P7035,Somethinc Crime Mask,Somethinc,Mask,Oily,Centella Asiatica,3.5,16.28
P7036,Innisfree Manager Essence,Innisfree,Essence,Sensitive,AHA BHA,2.4,94.99
P7037,The Ordinary Skill Mask,The Ordinary,Mask,Dry,Centella Asiatica,2.2,37.33
P7038,Laneige Minute Serum,Laneige,Serum,Oily,AHA BHA,2.1,43.58
P7039,Somethinc Street Essence,Somethinc,Essence,Sensitive,Ceramide,4.5,62.33
P7040,The Ordinary Price Essence,The Ordinary,Essence,Combination,Peptides,3.6,94.75
P7041,Innisfree Hot Moisturizer,Innisfree,Moisturizer,Normal,Niacinamide,2.2,49.53
P7042,Avoskin Still Essence,Avoskin,Essence,Dry,Vitamin C,3.0,78.3
P7043,Avoskin Society Mask,Avoskin,Mask,Normal,Hyaluronic Acid,4.6,52.055
P7044,Avoskin Three Cleanser,Avoskin,Cleanser,Sensitive,Retinol,2.6,46.5
P7045,Cetaphil Traditional Essence,Cetaphil,Essence,Dry,Centella Asiatica,1.1,19.13
P7046,Somethinc Sure Serum,Somethinc,Serum,Combination,AHA BHA,1.1,39.78
P7047,Somethinc We Essence,Somethinc,Essence,Normal,Peptides,4.9,75.98
P7048,Wardah Kitchen Sunscreen,Wardah,Sunscreen,Oily,Vitamin C,3.4,12.87
P7049,Somethinc Wall Moisturizer,Somethinc,Moisturizer,Dry,Centella Asiatica,2.7,48.02
P7050,Innisfree Eye Serum,Innisfree,Serum,Normal,Retinol,3.0,60.18
P7051,Innisfree Yourself Essence,Innisfree,Essence,Sensitive,Niacinamide,3.3,75.49
P7052,Laneige Democrat Mask,Laneige,Mask,Oily,Niacinamide,3.4,14.93
P7053,COSRX Difference Toner,COSRX,Toner,Sensitive,AHA BHA,4.0,80.23
P7054,Laneige Family Sunscreen,Laneige,Sunscreen,Combination,AHA BHA,3.3,83.35
P7055,Wardah Baby Cleanser,Wardah,Cleanser,Normal,Vitamin C,2.2,7.36
P7056,COSRX Speech Essence,COSRX,Essence,Combination,Hyaluronic Acid,2.4,59.59
P7057,Wardah Whether Toner,Wardah,Toner,Sensitive,Green Tea,2.2,8.26
P7058,COSRX New Sunscreen,COSRX,Sunscreen,Combination,Vitamin C,1.1,38.27
P7059,Avoskin Remember Sunscreen,Avoskin,Sunscreen,Sensitive,Vitamin C,3.6,7.38
P7060,The Ordinary Rich Essence,The Ordinary,Essence,Dry,Vitamin C,4.8,63.54
P7061,The Ordinary Level Essence,The Ordinary,Essence,Normal,AHA BHA,2.6,61.48
P7062,Avoskin Tell Moisturizer,Avoskin,Moisturizer,Combination,Centella Asiatica,3.3,39.71
P7063,Somethinc West Cleanser,Somethinc,Cleanser,Dry,Salicylic Acid,4.7,73.51
P7064,Emina Law Moisturizer,Emina,Moisturizer,Dry,AHA BHA,3.7,76.96
P7065,Somethinc Beat Cleanser,Somethinc,Cleanser,Normal,Vitamin C,4.7,96.78
P7066,Innisfree Language Mask,Innisfree,Mask,Combination,Vitamin C,2.6,35.66
P7067,Emina Force Essence,Emina,Essence,Dry,AHA BHA,3.7,69.53
P7068,Emina Story Essence,Emina,Essence,Normal,Ceramide,1.5,75.53
P7069,Laneige Away Cleanser,Laneige,Cleanser,Oily,Niacinamide,1.1,9.53
P7070,Wardah Expect Serum,Wardah,Serum,Oily,Vitamin C,1.2,52.055
P7071,Somethinc Clear Cleanser,Somethinc,Cleanser,Sensitive,Salicylic Acid,1.1,51.35
P7072,Laneige Throughout Cleanser,Laneige,Cleanser,Normal,Ceramide,2.2,76.82
P7073,Wardah Nation Mask,Wardah,Mask,Normal,Vitamin C,3.3,17.47
P7074,The Ordinary Lead Sunscreen,The Ordinary,Sunscreen,Normal,Vitamin C,2.8,18.01
P7075,Emina Star Essence,Emina,Essence,Sensitive,Peptides,3.5,66.06
P7076,Avoskin Indeed Essence,Avoskin,Essence,Dry,Ceramide,2.5,56.16
P7077,Skintific Something Sunscreen,Skintific,Sunscreen,Dry,Green Tea,4.8,89.53
P7078,Innisfree Customer Mask,Innisfree,Mask,Normal,Niacinamide,3.0,66.3
P7079,Innisfree Suggest Serum,Innisfree,Serum,Combination,Peptides,2.2,26.09
P7080,Laneige Ready Serum,Laneige,Serum,Combination,Ceramide,3.0,98.68
P7081,Innisfree Matter Toner,Innisfree,Toner,Oily,Hyaluronic Acid,2.0,47.31
P7082,Skintific Represent Serum,Skintific,Serum,Oily,AHA BHA,2.5,17.91
P7083,The Ordinary Prevent Serum,The Ordinary,Serum,Combination,Peptides,4.9,42.07
P7084,Cetaphil Population Serum,Cetaphil,Serum,Normal,Vitamin C,3.6,34.23
P7085,Wardah New Mask,Wardah,Mask,Sensitive,Hyaluronic Acid,1.2,34.54
P7086,COSRX Resource Cleanser,COSRX,Cleanser,Combination,Vitamin C,2.4,6.94
P7087,Innisfree Pressure Cleanser,Innisfree,Cleanser,Normal,Salicylic Acid,3.6,39.09
P7088,Emina Kid Serum,Emina,Serum,Normal,Salicylic Acid,1.5,27.8
P7089,Laneige Wonder Sunscreen,Laneige,Sunscreen,Dry,AHA BHA,1.0,52.055
P7090,Wardah Again Essence,Wardah,Essence,Dry,Niacinamide,3.7,70.89
P7091,Somethinc As Serum,Somethinc,Serum,Oily,Peptides,3.1,75.22
P7092,The Ordinary Such Essence,The Ordinary,Essence,Normal,Vitamin C,3.0,45.49
P7093,Innisfree Meeting Sunscreen,Innisfree,Sunscreen,Sensitive,Vitamin C,2.7,81.41
P7094,Innisfree Compare Cleanser,Innisfree,Cleanser,Oily,AHA BHA,3.2,11.51
P7095,Skintific Table Mask,Skintific,Mask,Normal,Centella Asiatica,4.4,91.46
P7096,Cetaphil Long Moisturizer,Cetaphil,Moisturizer,Normal,Salicylic Acid,1.4,18.8
P7097,Avoskin Bank Toner,Avoskin,Toner,Sensitive,Green Tea,4.7,17.99
P7098,Avoskin National Cleanser,Avoskin,Cleanser,Normal,AHA BHA,3.4,26.43
P7099,Skintific Build Mask,Skintific,Mask,Oily,Ceramide,2.5,54.4
P7100,Somethinc Feeling Mask,Somethinc,Mask,Sensitive,Salicylic Acid,3.6,56.28
P7101,Emina Free Toner,Emina,Toner,Normal,AHA BHA,3.1,69.36
P7102,Skintific Bit Serum,Skintific,Serum,Normal,Salicylic Acid,4.9,96.89
P7103,Cetaphil Cup Cleanser,Cetaphil,Cleanser,Sensitive,Niacinamide,2.4,81.02
P7104,Avoskin Understand Sunscreen,Avoskin,Sunscreen,Normal,Vitamin C,4.3,28.21
P7105,Innisfree Special Toner,Innisfree,Toner,Sensitive,Retinol,4.0,45.52
P7106,Somethinc Cause Toner,Somethinc,Toner,Sensitive,Green Tea,3.9,34.07
P7107,Cetaphil Book Cleanser,Cetaphil,Cleanser,Normal,Green Tea,3.8,74.41
P7108,Wardah Floor Toner,Wardah,Toner,Sensitive,Centella Asiatica,4.3,48.24
P7109,The Ordinary Her Mask,The Ordinary,Mask,Sensitive,Hyaluronic Acid,3.0,63.52
P7110,Wardah Pay Mask,Wardah,Mask,Dry,Vitamin C,4.1,60.39
P7111,Laneige Blue Sunscreen,Laneige,Sunscreen,Normal,Centella Asiatica,2.4,59.77
P7112,COSRX Say Serum,COSRX,Serum,Sensitive,Retinol,3.6,93.86
P7113,Wardah Like Toner,Wardah,Toner,Normal,Vitamin C,3.8,97.69
P7114,COSRX Station Cleanser,COSRX,Cleanser,Dry,Salicylic Acid,3.0,23.08
P7115,Wardah Father Toner,Wardah,Toner,Normal,Green Tea,4.7,75.12
P7116,Skintific Training Toner,Skintific,Toner,Normal,Hyaluronic Acid,4.6,83.64
P7117,Innisfree Between Essence,Innisfree,Essence,Sensitive,Vitamin C,4.7,45.84
P7118,Skintific Bring Essence,Skintific,Essence,Normal,Salicylic Acid,1.9,52.055
P7119,The Ordinary Reflect Moisturizer,The Ordinary,Moisturizer,Normal,Niacinamide,2.8,33.33
P7120,Wardah Six Toner,Wardah,Toner,Oily,Centella Asiatica,4.8,56.37
P7121,Innisfree Food Toner,Innisfree,Toner,Combination,Vitamin C,2.6,51.48
P7122,Innisfree Address Serum,Innisfree,Serum,Dry,Centella Asiatica,4.8,69.33
P7123,Emina Three Essence,Emina,Essence,Oily,Salicylic Acid,3.6,96.94
P7124,Somethinc Ahead Cleanser,Somethinc,Cleanser,Oily,Vitamin C,3.5,31.4
P7125,Somethinc Measure Mask,Somethinc,Mask,Normal,Vitamin C,4.0,34.12
P7126,Wardah Trial Moisturizer,Wardah,Moisturizer,Dry,AHA BHA,3.3,13.48
P7127,Cetaphil His Cleanser,Cetaphil,Cleanser,Oily,Green Tea,1.6,7.34
P7128,Skintific Doctor Sunscreen,Skintific,Sunscreen,Combination,Ceramide,2.2,51.89
P7129,Cetaphil Also Sunscreen,Cetaphil,Sunscreen,Combination,Peptides,5.0,85.46
P7130,Emina Job Moisturizer,Emina,Moisturizer,Normal,AHA BHA,3.5,98.92
P7131,COSRX Heart Cleanser,COSRX,Cleanser,Normal,Peptides,5.0,75.89
P7132,Cetaphil Direction Essence,Cetaphil,Essence,Normal,Vitamin C,2.7,72.45
P7133,The Ordinary Young Mask,The Ordinary,Mask,Sensitive,Ceramide,3.6,83.61
P7134,Wardah Usually Moisturizer,Wardah,Moisturizer,Oily,Vitamin C,3.0,95.62
P7135,The Ordinary Color Mask,The Ordinary,Mask,Normal,AHA BHA,4.6,91.46
P7136,Laneige Student Essence,Laneige,Essence,Dry,Green Tea,3.7,52.055
P7137,Emina Whole Cleanser,Emina,Cleanser,Normal,Ceramide,2.2,89.56
P7138,The Ordinary Century Sunscreen,The Ordinary,Sunscreen,Combination,Retinol,2.9,73.03
P7139,Cetaphil Rest Cleanser,Cetaphil,Cleanser,Combination,Ceramide,4.3,29.08
P7140,Innisfree It Cleanser,Innisfree,Cleanser,Normal,Vitamin C,3.3,76.47
P7141,Laneige Allow Cleanser,Laneige,Cleanser,Combination,Hyaluronic Acid,1.1,81.5
P7142,Laneige Discover Cleanser,Laneige,Cleanser,Normal,Ceramide,4.6,70.58
P7143,Avoskin Author Serum,Avoskin,Serum,Sensitive,Peptides,3.1,48.56
P7144,Avoskin Traditional Cleanser,Avoskin,Cleanser,Oily,Peptides,2.4,16.29
P7145,Wardah Back Mask,Wardah,Mask,Normal,Green Tea,1.1,59.28
P7146,The Ordinary Democratic Essence,The Ordinary,Essence,Sensitive,Vitamin C,4.3,58.18
P7147,COSRX Agree Toner,COSRX,Toner,Normal,Centella Asiatica,1.3,79.67
P7148,Emina Tell Essence,Emina,Essence,Normal,Centella Asiatica,1.2,91.09
P7149,COSRX Fast Moisturizer,COSRX,Moisturizer,Normal,Ceramide,1.6,43.73
P7150,Skintific Thus Cleanser,Skintific,Cleanser,Dry,Hyaluronic Acid,2.3,61.35
P7151,Cetaphil After Serum,Cetaphil,Serum,Combination,Ceramide,1.0,69.29
P7152,Laneige Suddenly Serum,Laneige,Serum,Sensitive,Niacinamide,2.3,59.0
P7153,Laneige Whether Toner,Laneige,Toner,Normal,Hyaluronic Acid,2.0,52.055
P7154,Emina Quite Serum,Emina,Serum,Dry,Salicylic Acid,2.4,41.32
P7155,Emina Financial Mask,Emina,Mask,Normal,AHA BHA,4.2,6.42
P7156,Somethinc Most Toner,Somethinc,Toner,Normal,Retinol,2.1,10.57
P7157,Wardah So Mask,Wardah,Mask,Combination,Centella Asiatica,4.4,99.67
P7158,Somethinc Process Essence,Somethinc,Essence,Normal,Vitamin C,3.5,31.84
P7159,The Ordinary Foot Sunscreen,The Ordinary,Sunscreen,Oily,Ceramide,1.9,5.66
P7160,The Ordinary Trip Essence,The Ordinary,Essence,Sensitive,Salicylic Acid,2.0,14.81
P7161,Somethinc Cup Essence,Somethinc,Essence,Sensitive,Vitamin C,4.1,49.81
P7162,Somethinc Recent Mask,Somethinc,Mask,Oily,Peptides,2.1,51.95
P7163,Laneige Begin Toner,Laneige,Toner,Normal,Niacinamide,4.7,82.9
P7164,Cetaphil Hair Cleanser,Cetaphil,Cleanser,Sensitive,Niacinamide,1.0,34.55
P7165,Somethinc Which Serum,Somethinc,Serum,Sensitive,Hyaluronic Acid,1.9,25.59
P7166,The Ordinary Arm Mask,The Ordinary,Mask,Oily,Peptides,3.2,54.56
